2024-07-24 20:12:06,435 INFO    StreamThr :17714 [internal.py:wandb_internal():86] W&B internal server running at pid: 17714, started at: 2024-07-24 20:12:06.435304
2024-07-24 20:12:09,113 INFO    HandlerThread:17714 [system_monitor.py:probe():227] Publishing system info
2024-07-24 20:12:09,113 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-24 20:12:10,005 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/conda-environment.yaml
2024-07-24 20:12:10,981 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-24 20:12:10,982 INFO    HandlerThread:17714 [system_monitor.py:probe():229] Finished publishing system info
2024-07-24 20:12:10,983 DEBUG   SenderThread:17714 [sender.py:send():379] send: files
2024-07-24 20:12:10,983 INFO    SenderThread:17714 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-24 20:12:11,005 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/conda-environment.yaml
2024-07-24 20:12:11,005 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/wandb-metadata.json
2024-07-24 20:12:11,033 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: python_packages
2024-07-24 20:12:11,033 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: python_packages
2024-07-24 20:12:11,033 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:11,033 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:11,042 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:11,305 DEBUG   SenderThread:17714 [sender.py:send():379] send: telemetry
2024-07-24 20:12:11,378 DEBUG   SenderThread:17714 [sender.py:send():379] send: telemetry
2024-07-24 20:12:11,431 DEBUG   SenderThread:17714 [sender.py:send():379] send: telemetry
2024-07-24 20:12:11,550 INFO    wandb-upload_0:17714 [upload_job.py:push():131] Uploaded file /tmp/tmpbh94kcvawandb/01gn5vl3-wandb-metadata.json
2024-07-24 20:12:12,005 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/requirements.txt
2024-07-24 20:12:12,431 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:16,079 INFO    StreamThr :17714 [internal.py:wandb_internal():86] W&B internal server running at pid: 17714, started at: 2024-07-24 20:12:16.078857
2024-07-24 20:12:16,079 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status
2024-07-24 20:12:16,080 INFO    WriterThread:17714 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/run-fpzm8zdk.wandb
2024-07-24 20:12:16,081 DEBUG   SenderThread:17714 [sender.py:send():379] send: header
2024-07-24 20:12:16,082 DEBUG   SenderThread:17714 [sender.py:send():379] send: run
2024-07-24 20:12:16,538 INFO    SenderThread:17714 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files
2024-07-24 20:12:16,538 INFO    SenderThread:17714 [sender.py:_start_run_threads():1124] run started: fpzm8zdk with start time 1721844736.078538
2024-07-24 20:12:16,544 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: check_version
2024-07-24 20:12:16,544 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: check_version
2024-07-24 20:12:16,621 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: run_start
2024-07-24 20:12:16,621 DEBUG   HandlerThread:17714 [system_info.py:__init__():26] System info init
2024-07-24 20:12:16,621 DEBUG   HandlerThread:17714 [system_info.py:__init__():41] System info init done
2024-07-24 20:12:16,621 INFO    HandlerThread:17714 [system_monitor.py:start():194] Starting system monitor
2024-07-24 20:12:16,621 INFO    SystemMonitor:17714 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-24 20:12:16,622 INFO    HandlerThread:17714 [system_monitor.py:probe():214] Collecting system info
2024-07-24 20:12:16,622 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started cpu monitoring
2024-07-24 20:12:16,623 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started disk monitoring
2024-07-24 20:12:16,623 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started gpu monitoring
2024-07-24 20:12:16,624 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started memory monitoring
2024-07-24 20:12:16,624 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started network monitoring
2024-07-24 20:12:16,629 DEBUG   HandlerThread:17714 [system_info.py:probe():150] Probing system
2024-07-24 20:12:16,630 DEBUG   HandlerThread:17714 [system_info.py:_probe_git():135] Probing git
2024-07-24 20:12:16,633 DEBUG   HandlerThread:17714 [system_info.py:_probe_git():143] Probing git done
2024-07-24 20:12:16,633 DEBUG   HandlerThread:17714 [system_info.py:probe():198] Probing system done
2024-07-24 20:12:16,633 DEBUG   HandlerThread:17714 [system_monitor.py:probe():223] {'os': 'Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-07-24T18:12:16.629909', 'startedAt': '2024-07-24T18:12:16.076764', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/train_mz.py', 'codePathLocal': None, 'codePath': 'connect4mz/train_mz.py', 'git': {'remote': 'https://github.com/Skirlax/MuAlphaZeroLibrary.git', 'commit': '227623cddd04a34be7fa5aeea28871781e50cbda'}, 'email': 'skirlaxxx@gmail.com', 'root': '/home/skyr/PycharmProjects/MuAlphaZeroBuild', 'host': 'pop-os', 'username': 'skyr', 'executable': '/home/skyr/miniconda3/envs/ai_stuff/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3.3821499999999993, 'min': 800.0, 'max': 4620.0}, 'cpu_freq_per_core': [{'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.088, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 4.968, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.046, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.075, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.924, 'min': 800.0, 'max': 3900.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.881, 'min': 800.0, 'max': 3900.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.882, 'min': 800.0, 'max': 3900.0}, {'current': 3.873, 'min': 800.0, 'max': 3900.0}, {'current': 3.974, 'min': 800.0, 'max': 3900.0}, {'current': 0.8, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 906.9564056396484, 'used': 160.14700317382812}}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 31.19853973388672}}
2024-07-24 20:12:16,633 INFO    HandlerThread:17714 [system_monitor.py:probe():224] Finished collecting system info
2024-07-24 20:12:16,633 INFO    HandlerThread:17714 [system_monitor.py:probe():227] Publishing system info
2024-07-24 20:12:16,634 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-24 20:12:17,432 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:17,539 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/conda-environment.yaml
2024-07-24 20:12:18,539 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/conda-environment.yaml
2024-07-24 20:12:18,551 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-24 20:12:18,551 INFO    HandlerThread:17714 [system_monitor.py:probe():229] Finished publishing system info
2024-07-24 20:12:18,552 DEBUG   SenderThread:17714 [sender.py:send():379] send: files
2024-07-24 20:12:18,552 INFO    SenderThread:17714 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-24 20:12:18,620 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: python_packages
2024-07-24 20:12:18,620 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: python_packages
2024-07-24 20:12:18,621 DEBUG   SenderThread:17714 [sender.py:send():379] send: telemetry
2024-07-24 20:12:18,621 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:18,621 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:18,622 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:19,116 INFO    wandb-upload_0:17714 [upload_job.py:push():131] Uploaded file /tmp/tmpe0i8cqqiwandb/va9biq91-wandb-metadata.json
2024-07-24 20:12:19,539 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/wandb-metadata.json
2024-07-24 20:12:19,539 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/requirements.txt
2024-07-24 20:12:20,155 INFO    StreamThr :17714 [internal.py:wandb_internal():86] W&B internal server running at pid: 17714, started at: 2024-07-24 20:12:20.154958
2024-07-24 20:12:20,155 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status
2024-07-24 20:12:20,156 INFO    WriterThread:17714 [datastore.py:open_for_write():87] open: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/run-958xtkm8.wandb
2024-07-24 20:12:20,157 DEBUG   SenderThread:17714 [sender.py:send():379] send: header
2024-07-24 20:12:20,158 DEBUG   SenderThread:17714 [sender.py:send():379] send: run
2024-07-24 20:12:20,566 INFO    SenderThread:17714 [dir_watcher.py:__init__():211] watching files in: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files
2024-07-24 20:12:20,566 INFO    SenderThread:17714 [sender.py:_start_run_threads():1124] run started: 958xtkm8 with start time 1721844740.154889
2024-07-24 20:12:20,574 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: check_version
2024-07-24 20:12:20,574 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: check_version
2024-07-24 20:12:20,686 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: run_start
2024-07-24 20:12:20,686 DEBUG   HandlerThread:17714 [system_info.py:__init__():26] System info init
2024-07-24 20:12:20,686 DEBUG   HandlerThread:17714 [system_info.py:__init__():41] System info init done
2024-07-24 20:12:20,686 INFO    HandlerThread:17714 [system_monitor.py:start():194] Starting system monitor
2024-07-24 20:12:20,686 INFO    SystemMonitor:17714 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-07-24 20:12:20,687 INFO    HandlerThread:17714 [system_monitor.py:probe():214] Collecting system info
2024-07-24 20:12:20,687 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started cpu monitoring
2024-07-24 20:12:20,687 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started disk monitoring
2024-07-24 20:12:20,688 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started gpu monitoring
2024-07-24 20:12:20,688 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started memory monitoring
2024-07-24 20:12:20,689 INFO    SystemMonitor:17714 [interfaces.py:start():190] Started network monitoring
2024-07-24 20:12:20,694 DEBUG   HandlerThread:17714 [system_info.py:probe():150] Probing system
2024-07-24 20:12:20,694 DEBUG   HandlerThread:17714 [system_info.py:_probe_git():135] Probing git
2024-07-24 20:12:20,698 DEBUG   HandlerThread:17714 [system_info.py:_probe_git():143] Probing git done
2024-07-24 20:12:20,698 DEBUG   HandlerThread:17714 [system_info.py:probe():198] Probing system done
2024-07-24 20:12:20,698 DEBUG   HandlerThread:17714 [system_monitor.py:probe():223] {'os': 'Linux-6.9.3-76060903-generic-x86_64-with-glibc2.35', 'python': '3.11.8', 'heartbeatAt': '2024-07-24T18:12:20.694487', 'startedAt': '2024-07-24T18:12:20.152981', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/train_mz.py', 'codePathLocal': None, 'codePath': 'connect4mz/train_mz.py', 'git': {'remote': 'https://github.com/Skirlax/MuAlphaZeroLibrary.git', 'commit': '227623cddd04a34be7fa5aeea28871781e50cbda'}, 'email': 'skirlaxxx@gmail.com', 'root': '/home/skyr/PycharmProjects/MuAlphaZeroBuild', 'host': 'pop-os', 'username': 'skyr', 'executable': '/home/skyr/miniconda3/envs/ai_stuff/bin/python', 'cpu_count': 14, 'cpu_count_logical': 20, 'cpu_freq': {'current': 3.38825, 'min': 800.0, 'max': 4620.0}, 'cpu_freq_per_core': [{'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.067, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.063, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 5.1, 'min': 800.0, 'max': 5100.0}, {'current': 0.8, 'min': 800.0, 'max': 5100.0}, {'current': 3.9, 'min': 800.0, 'max': 3900.0}, {'current': 3.899, 'min': 800.0, 'max': 3900.0}, {'current': 3.931, 'min': 800.0, 'max': 3900.0}, {'current': 3.866, 'min': 800.0, 'max': 3900.0}, {'current': 4.039, 'min': 800.0, 'max': 3900.0}, {'current': 3.89, 'min': 800.0, 'max': 3900.0}, {'current': 0.8, 'min': 800.0, 'max': 3900.0}, {'current': 3.899, 'min': 800.0, 'max': 3900.0}], 'disk': {'/': {'total': 906.9564056396484, 'used': 160.14707565307617}}, 'gpu': 'NVIDIA GeForce RTX 3070', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3070', 'memory_total': 8589934592}], 'memory': {'total': 31.19853973388672}}
2024-07-24 20:12:20,698 INFO    HandlerThread:17714 [system_monitor.py:probe():224] Finished collecting system info
2024-07-24 20:12:20,698 INFO    HandlerThread:17714 [system_monitor.py:probe():227] Publishing system info
2024-07-24 20:12:20,698 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():207] Saving list of conda packages installed into the current environment
2024-07-24 20:12:21,567 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/conda-environment.yaml
2024-07-24 20:12:21,879 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:22,432 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:22,566 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/conda-environment.yaml
2024-07-24 20:12:22,615 DEBUG   HandlerThread:17714 [system_info.py:_save_conda():222] Saving conda packages done
2024-07-24 20:12:22,615 INFO    HandlerThread:17714 [system_monitor.py:probe():229] Finished publishing system info
2024-07-24 20:12:22,616 DEBUG   SenderThread:17714 [sender.py:send():379] send: files
2024-07-24 20:12:22,616 INFO    SenderThread:17714 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-07-24 20:12:22,673 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: python_packages
2024-07-24 20:12:22,673 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: python_packages
2024-07-24 20:12:22,674 DEBUG   SenderThread:17714 [sender.py:send():379] send: telemetry
2024-07-24 20:12:22,674 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:22,675 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:22,715 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:23,216 INFO    wandb-upload_0:17714 [upload_job.py:push():131] Uploaded file /tmp/tmpnxy5jc4vwandb/ibuk8j9x-wandb-metadata.json
2024-07-24 20:12:23,567 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/wandb-metadata.json
2024-07-24 20:12:23,567 INFO    Thread-38 :17714 [dir_watcher.py:_on_file_created():271] file/dir created: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201220-958xtkm8/files/requirements.txt
2024-07-24 20:12:25,902 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:26,033 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:26,034 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:26,034 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:26,880 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:28,249 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:30,903 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:31,880 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:33,250 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:33,620 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:33,620 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:33,661 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:35,903 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:37,673 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:37,673 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:37,714 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:37,851 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:38,252 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:39,011 INFO    Thread-12 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/connect4mz/wandb/run-20240724_201206-qfv5mao1/files/config.yaml
2024-07-24 20:12:41,033 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:41,034 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:41,074 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:41,824 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:42,851 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:44,235 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:46,824 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:47,853 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:48,544 INFO    Thread-25 :17714 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/skyr/PycharmProjects/MuAlphaZeroBuild/mu_alpha_zero/wandb/run-20240724_201216-fpzm8zdk/files/config.yaml
2024-07-24 20:12:48,620 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: stop_status
2024-07-24 20:12:48,620 DEBUG   SenderThread:17714 [sender.py:send_request():406] send_request: stop_status
2024-07-24 20:12:48,662 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: internal_messages
2024-07-24 20:12:49,236 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
2024-07-24 20:12:51,827 DEBUG   HandlerThread:17714 [handler.py:handle_request():146] handle_request: status_report
